record_id,category,token,lemma,pos,tag,dependency,head
490,Category 2: Average Performer,response,response,NOUN,NN,conj,expectation
490,Category 2: Average Performer,quick,quick,VERB,VB,conj,has
490,Category 2: Average Performer,possible,possible,ADJ,JJ,amod,as
490,Category 2: Average Performer,task,task,NOUN,NN,pobj,towards
490,Category 2: Average Performer,good,good,ADJ,JJ,amod,performer
490,Category 2: Average Performer,performer,performer,NOUN,NN,attr,is
157,Category 2: Average Performer,Joel,joel,PROPN,NNP,nsubj,is
157,Category 2: Average Performer,able,able,ADJ,JJ,acomp,is
157,Category 2: Average Performer,accomplish,accomplish,VERB,VB,xcomp,able
157,Category 2: Average Performer,tasks,task,NOUN,NNS,dobj,accomplish
157,Category 2: Average Performer,given,give,VERB,VBN,relcl,tasks
157,Category 2: Average Performer,struggles,struggle,VERB,VBZ,conj,given
157,Category 2: Average Performer,accomplishing,accomplish,VERB,VBG,pcomp,with
157,Category 2: Average Performer,time,time,NOUN,NN,pobj,on
157,Category 2: Average Performer,proactive,proactive,ADJ,JJ,acomp,is
157,Category 2: Average Performer,occasionally,occasionally,ADV,RB,advmod,is
157,Category 2: Average Performer,idle,idle,ADJ,JJ,acomp,is
157,Category 2: Average Performer,role,role,NOUN,NN,nsubj,requires
157,Category 2: Average Performer,requires,require,VERB,VBZ,advcl,idle
157,Category 2: Average Performer,proficient,proficient,ADJ,JJ,acomp,is
157,Category 2: Average Performer,regards,regard,NOUN,NNS,pobj,in
157,Category 2: Average Performer,struggles,struggle,VERB,VBZ,ROOT,struggles
157,Category 2: Average Performer,apply,apply,VERB,VB,xcomp,struggles
157,Category 2: Average Performer,knowledge,knowledge,NOUN,NN,dobj,apply
157,Category 2: Average Performer,quickly,quickly,ADV,RB,advmod,apply
157,Category 2: Average Performer,seek,seek,VERB,VB,conj,apply
157,Category 2: Average Performer,new,new,ADJ,JJ,amod,opportunities
157,Category 2: Average Performer,opportunities,opportunity,NOUN,NNS,dobj,seek
157,Category 2: Average Performer,help,help,VERB,VB,relcl,opportunities
20010,Category 2: Average Performer,Elliot,elliot,PROPN,NNP,compound,Gray
20010,Category 2: Average Performer,Gray,gray,PROPN,NNP,nsubj,is
20010,Category 2: Average Performer,hard,hard,ADJ,JJ,amod,worker
20010,Category 2: Average Performer,worker,worker,NOUN,NN,attr,is
20010,Category 2: Average Performer,delivers,deliver,VERB,VBZ,conj,is
20010,Category 2: Average Performer,standard,standard,ADJ,JJ,amod,level
20010,Category 2: Average Performer,level,level,NOUN,NN,pobj,to
20010,Category 2: Average Performer,group,group,NOUN,NN,compound,tasks
20010,Category 2: Average Performer,tasks,task,VERB,VBZ,nsubj,been
20010,Category 2: Average Performer,undertaken,undertake,VERB,VBN,relcl,tasks
20010,Category 2: Average Performer,team,team,NOUN,NN,pobj,with
20010,Category 2: Average Performer,adequate,adequate,ADJ,JJ,amod,standard
20010,Category 2: Average Performer,standard,standard,NOUN,NN,pobj,to
20010,Category 2: Average Performer,lacks,lack,VERB,VBZ,advcl,makes
20010,Category 2: Average Performer,momentum,momentum,NOUN,NN,pobj,in
20010,Category 2: Average Performer,makes,make,VERB,VBZ,ROOT,makes
20010,Category 2: Average Performer,good,good,ADJ,JJ,amod,work
20010,Category 2: Average Performer,work,work,NOUN,NN,pobj,in
20010,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
20010,Category 2: Average Performer,capable,capable,ADJ,JJ,acomp,is
20010,Category 2: Average Performer,holding,hold,VERB,VBG,pcomp,of
20010,Category 2: Average Performer,despite,despite,SCONJ,IN,prep,is
20010,Category 2: Average Performer,circumstances,circumstance,NOUN,NNS,pobj,despite
20009,Category 2: Average Performer,Elliot,elliot,PROPN,NNP,compound,Gray
20009,Category 2: Average Performer,Gray,gray,PROPN,NNP,nsubj,attends
20009,Category 2: Average Performer,attends,attend,VERB,VBZ,ROOT,attends
20009,Category 2: Average Performer,staff,staff,NOUN,NN,compound,meetings
20009,Category 2: Average Performer,meetings,meeting,NOUN,NNS,dobj,attends
20009,Category 2: Average Performer,presented,present,VERB,VBN,conj,attends
20009,Category 2: Average Performer,daily,daily,ADJ,JJ,amod,targets
20009,Category 2: Average Performer,targets,target,NOUN,NNS,pobj,with
20009,Category 2: Average Performer,met,meet,VERB,VBN,relcl,targets
20009,Category 2: Average Performer,time,time,NOUN,NN,pobj,of
20009,Category 2: Average Performer,times,time,NOUN,NNS,pobj,At
20009,Category 2: Average Performer,appears,appear,VERB,VBZ,ROOT,appears
20009,Category 2: Average Performer,Elliot,elliot,PROPN,NNP,nsubj,struggles
20009,Category 2: Average Performer,struggles,struggle,VERB,VBZ,ccomp,appears
20009,Category 2: Average Performer,display,display,VERB,VB,xcomp,struggles
20009,Category 2: Average Performer,ambition,ambition,NOUN,NN,dobj,display
20009,Category 2: Average Performer,succeed,succeed,VERB,VB,acl,ambition
20009,Category 2: Average Performer,close,close,ADJ,JJ,amod,deals
20009,Category 2: Average Performer,deals,deal,NOUN,NNS,conj,succeed
20009,Category 2: Average Performer,rarely,rarely,ADV,RB,advmod,seeks
20009,Category 2: Average Performer,seeks,seek,VERB,VBZ,ROOT,seeks
20009,Category 2: Average Performer,new,new,ADJ,JJ,amod,clients
20009,Category 2: Average Performer,potential,potential,ADJ,JJ,amod,clients
20009,Category 2: Average Performer,clients,client,NOUN,NNS,dobj,seeks
20009,Category 2: Average Performer,times,time,NOUN,NNS,pobj,at
20009,Category 2: Average Performer,timid,timid,ADJ,JJ,acomp,be
20009,Category 2: Average Performer,approach,approach,NOUN,NN,pobj,in
20009,Category 2: Average Performer,reducing,reduce,VERB,VBG,advcl,be
20009,Category 2: Average Performer,confidence,confidence,NOUN,NN,dobj,reducing
20009,Category 2: Average Performer,transaction,transaction,NOUN,NN,pobj,in
20009,Category 2: Average Performer,recommended,recommend,VERB,VBN,ROOT,recommended
20009,Category 2: Average Performer,forth,forth,ADV,RB,advmod,put
20009,Category 2: Average Performer,promotion,promotion,NOUN,NN,pobj,for
20009,Category 2: Average Performer,time,time,NOUN,NN,pobj,at
20009,Category 2: Average Performer,leadership,leadership,NOUN,NN,compound,potential
20009,Category 2: Average Performer,potential,potential,NOUN,NN,nsubj,is
20009,Category 2: Average Performer,high,high,ADJ,JJ,acomp,is
10215,Category 2: Average Performer,Emerson,emerson,PROPN,NNP,compound,Rose
10215,Category 2: Average Performer,Rose,rose,PROPN,NNP,nsubj,is
10215,Category 2: Average Performer,fairly,fairly,ADV,RB,advmod,average
10215,Category 2: Average Performer,average,average,ADJ,JJ,amod,worker
10215,Category 2: Average Performer,worker,worker,NOUN,NN,attr,is
10215,Category 2: Average Performer,puts,put,VERB,VBZ,ROOT,puts
10215,Category 2: Average Performer,satisfactory,satisfactory,ADJ,JJ,amod,work
10215,Category 2: Average Performer,work,work,NOUN,NN,dobj,puts
10215,Category 2: Average Performer,shows,show,VERB,VBZ,conj,puts
10215,Category 2: Average Performer,little,little,ADJ,JJ,amod,potential
10215,Category 2: Average Performer,potential,potential,NOUN,NN,dobj,shows
10215,Category 2: Average Performer,like,like,VERB,VB,ROOT,like
10215,Category 2: Average Performer,little,little,ADJ,JJ,amod,bit
10215,Category 2: Average Performer,bit,bit,NOUN,NN,npadvmod,more
10215,Category 2: Average Performer,people,people,NOUN,NNS,nsubj,tend
10215,Category 2: Average Performer,tend,tend,VERB,VBP,advcl,like
10215,Category 2: Average Performer,work,work,VERB,VB,xcomp,tend
10215,Category 2: Average Performer,satisfied,satisfied,ADJ,JJ,acomp,am
10215,Category 2: Average Performer,company,company,NOUN,NN,pobj,at
10215,Category 2: Average Performer,benefits,benefit,VERB,VBZ,conj,am
10215,Category 2: Average Performer,company,company,NOUN,NN,dobj,benefits
10214,Category 2: Average Performer,Emerson,emerson,PROPN,NNP,compound,Rose
10214,Category 2: Average Performer,Rose,rose,PROPN,NNP,nsubj,is
10214,Category 2: Average Performer,pretty,pretty,ADV,RB,advmod,good
10214,Category 2: Average Performer,good,good,ADJ,JJ,acomp,is
10214,Category 2: Average Performer,job,job,NOUN,NN,pobj,at
10214,Category 2: Average Performer,believe,believe,VERB,VB,conj,is
10214,Category 2: Average Performer,able,able,ADJ,JJ,acomp,be
10214,Category 2: Average Performer,progress,progress,VERB,VB,xcomp,able
10214,Category 2: Average Performer,far,far,ADV,RB,advmod,progress
10214,Category 2: Average Performer,specific,specific,ADJ,JJ,amod,problems
10214,Category 2: Average Performer,problems,problem,NOUN,NNS,dobj,have
10214,Category 2: Average Performer,job,job,NOUN,NN,dobj,does
10214,Category 2: Average Performer,excel,excel,VERB,VB,ROOT,excel
10214,Category 2: Average Performer,company,company,NOUN,NN,pobj,in
10214,Category 2: Average Performer,deserving,deserving,ADJ,JJ,amod,company
10214,Category 2: Average Performer,jobs,job,NOUN,NNS,pobj,of
10214,Category 2: Average Performer,regret,regret,VERB,VBP,ROOT,regret
10214,Category 2: Average Performer,unlikely,unlikely,ADJ,JJ,acomp,is
10214,Category 2: Average Performer,improve,improve,VERB,VB,xcomp,unlikely
10214,Category 2: Average Performer,time,time,NOUN,NN,pobj,with
10212,Category 2: Average Performer,Emerson,emerson,PROPN,NNP,compound,Rose
10212,Category 2: Average Performer,Rose,rose,PROPN,NNP,nsubj,is
10212,Category 2: Average Performer,good,good,ADJ,JJ,amod,player
10212,Category 2: Average Performer,team,team,NOUN,NN,compound,player
10212,Category 2: Average Performer,player,player,NOUN,NN,attr,is
10212,Category 2: Average Performer,able,able,ADJ,JJ,acomp,is
10212,Category 2: Average Performer,perform,perform,VERB,VB,xcomp,able
10212,Category 2: Average Performer,medium,medium,ADJ,JJ,amod,complexity
10212,Category 2: Average Performer,complexity,complexity,NOUN,NN,compound,tasks
10212,Category 2: Average Performer,tasks,task,NOUN,NNS,dobj,perform
10212,Category 2: Average Performer,comes,come,VERB,VBZ,advcl,are
10212,Category 2: Average Performer,somewhat,somewhat,ADV,RB,advmod,complex
10212,Category 2: Average Performer,complex,complex,ADJ,JJ,amod,tasks
10212,Category 2: Average Performer,tasks,task,NOUN,NNS,pobj,to
10212,Category 2: Average Performer,able,able,ADJ,JJ,acomp,are
10212,Category 2: Average Performer,quickly,quickly,ADV,RB,advmod,adapt
10212,Category 2: Average Performer,adapt,adapt,VERB,VB,xcomp,able
10212,Category 2: Average Performer,inasmuch,inasmuch,ADV,RB,mark,is
10212,Category 2: Average Performer,learning,learn,VERB,VBG,compound,curve
10212,Category 2: Average Performer,curve,curve,NOUN,NN,nsubj,is
10212,Category 2: Average Performer,steep,steep,ADJ,JJ,acomp,is
10212,Category 2: Average Performer,relatively,relatively,ADV,RB,advmod,less
10212,Category 2: Average Performer,complex,complex,ADJ,JJ,amod,items
10212,Category 2: Average Performer,items,item,NOUN,NNS,pobj,for
10212,Category 2: Average Performer,Having,having,AUX,VBG,aux,said
10212,Category 2: Average Performer,said,say,VERB,VBD,advcl,believe
10212,Category 2: Average Performer,believe,believe,VERB,VB,ROOT,believe
10212,Category 2: Average Performer,improve,improve,VERB,VB,ccomp,believe
10212,Category 2: Average Performer,asking,ask,VERB,VBG,pcomp,by
10212,Category 2: Average Performer,questions,question,NOUN,NNS,dobj,asking
10212,Category 2: Average Performer,team,team,NOUN,NN,pobj,As
10212,Category 2: Average Performer,ready,ready,ADJ,JJ,acomp,are
10212,Category 2: Average Performer,help,help,VERB,VB,xcomp,ready
10212,Category 2: Average Performer,Emerson,emerson,PROPN,NNP,nsubj,increase
10212,Category 2: Average Performer,increase,increase,VERB,VB,ccomp,help
10212,Category 2: Average Performer,output,output,NOUN,NN,dobj,increase
10212,Category 2: Average Performer,sharing,share,VERB,VBG,pcomp,by
10212,Category 2: Average Performer,knowledge,knowledge,NOUN,NN,dobj,sharing
388,Category 2: Average Performer,Finely,finely,ADV,RB,advmod,shown
388,Category 2: Average Performer,Harrison,harrison,PROPN,NNP,nsubj,shown
388,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
388,Category 2: Average Performer,abilities,ability,NOUN,NNS,dobj,shown
388,Category 2: Average Performer,ball,ball,NOUN,NN,pobj,on
388,Category 2: Average Performer,hands,hand,NOUN,NNS,nsubj,dirty
388,Category 2: Average Performer,dirty,dirty,ADJ,JJ,ccomp,get
388,Category 2: Average Performer,lacks,lack,NOUN,NNS,nsubj,power
388,Category 2: Average Performer,power,power,VERB,VB,conj,shown
388,Category 2: Average Performer,willing,willing,ADJ,JJ,acomp,is
388,Category 2: Average Performer,extra,extra,ADJ,JJ,amod,mile
388,Category 2: Average Performer,mile,mile,NOUN,NN,dobj,go
388,Category 2: Average Performer,company,company,NOUN,NN,pobj,for
388,Category 2: Average Performer,shows,show,VERB,VBZ,ROOT,shows
388,Category 2: Average Performer,work,work,VERB,VB,xcomp,shows
388,Category 2: Average Performer,everyday,everyday,ADV,RB,advmod,work
388,Category 2: Average Performer,timely,timely,ADJ,JJ,amod,manner
388,Category 2: Average Performer,manner,manner,NOUN,NN,pobj,in
388,Category 2: Average Performer,lack,lack,VERB,VB,xcomp,seems
388,Category 2: Average Performer,enthusiasm,enthusiasm,NOUN,NN,dobj,lack
388,Category 2: Average Performer,excellent,excellent,ADJ,JJ,acomp,is
388,Category 2: Average Performer,interest,interest,NOUN,NN,dobj,show
388,Category 2: Average Performer,advancement,advancement,NOUN,NN,pobj,in
388,Category 2: Average Performer,company,company,NOUN,NN,pobj,in
388,Category 2: Average Performer,hope,hope,VERB,VBP,ROOT,hope
388,Category 2: Average Performer,positive,positive,ADJ,JJ,amod,growth
388,Category 2: Average Performer,growth,growth,NOUN,NN,dobj,see
388,Category 2: Average Performer,future,future,NOUN,NN,pobj,in
10174,Category 2: Average Performer,Brynlee,brynlee,PROPN,NNP,nsubj,performs
10174,Category 2: Average Performer,performs,perform,VERB,VBZ,ROOT,performs
10174,Category 2: Average Performer,average,average,ADJ,JJ,amod,level
10174,Category 2: Average Performer,level,level,NOUN,NN,pobj,at
10174,Category 2: Average Performer,position,position,NOUN,NN,pobj,in
10174,Category 2: Average Performer,achieves,achieve,VERB,VBZ,ROOT,achieves
10174,Category 2: Average Performer,minimum,minimum,NOUN,NN,dobj,achieves
10174,Category 2: Average Performer,required,require,VERB,VBN,acl,minimum
10174,Category 2: Average Performer,attends,attend,VERB,VBZ,ROOT,attends
10174,Category 2: Average Performer,duties,duty,NOUN,NNS,pobj,to
10174,Category 2: Average Performer,degree,degree,NOUN,NN,pobj,to
10174,Category 2: Average Performer,necessary,necessary,ADJ,JJ,oprd,attends
10174,Category 2: Average Performer,rarely,rarely,ADV,RB,advmod,goes
10174,Category 2: Average Performer,present,present,NOUN,NN,pobj,At
10174,Category 2: Average Performer,shows,show,VERB,VBZ,ROOT,shows
10174,Category 2: Average Performer,little,little,ADJ,JJ,amod,potential
10174,Category 2: Average Performer,potential,potential,NOUN,NN,dobj,shows
10174,Category 2: Average Performer,future,future,ADJ,JJ,amod,advancement
10174,Category 2: Average Performer,advancement,advancement,NOUN,NN,pobj,for
10174,Category 2: Average Performer,withint,withint,VERB,VBP,ccomp,shows
10174,Category 2: Average Performer,company,company,NOUN,NN,dobj,withint
10088,Category 2: Average Performer,Joyce,joyce,PROPN,NNP,nsubj,been
10088,Category 2: Average Performer,dependable,dependable,ADJ,JJ,acomp,been
10088,Category 2: Average Performer,month,month,NOUN,NN,npadvmod,been
10088,Category 2: Average Performer,excelling,excel,VERB,VBG,conj,been
10088,Category 2: Average Performer,exhibit,exhibit,VERB,VB,ROOT,exhibit
10088,Category 2: Average Performer,learning,learn,VERB,VBG,compound,behaviors
10088,Category 2: Average Performer,behaviors,behavior,NOUN,NNS,dobj,exhibit
10088,Category 2: Average Performer,enthusiastic,enthusiastic,ADJ,JJ,oprd,seem
10088,Category 2: Average Performer,improving,improve,VERB,VBG,pcomp,about
10088,Category 2: Average Performer,meets,meet,VERB,VBZ,ROOT,meets
10088,Category 2: Average Performer,deadlines,deadline,NOUN,NNS,dobj,meets
10088,Category 2: Average Performer,work,work,NOUN,NN,nsubj,is
10088,Category 2: Average Performer,average,average,ADJ,JJ,amod,quality
10088,Category 2: Average Performer,quality,quality,NOUN,NN,pobj,of
10088,Category 2: Average Performer,contributes,contribute,VERB,VBZ,ROOT,contributes
10088,Category 2: Average Performer,company,company,NOUN,NN,pobj,to
10088,Category 2: Average Performer,dead,dead,ADJ,JJ,amod,weight
10088,Category 2: Average Performer,weight,weight,NOUN,NN,attr,is
10088,Category 2: Average Performer,key,key,ADJ,JJ,amod,worker
10088,Category 2: Average Performer,worker,worker,NOUN,NN,attr,is
10053,Category 2: Average Performer,Shannon,shannon,PROPN,NNP,compound,Harvey
10053,Category 2: Average Performer,Harvey,harvey,PROPN,NNP,nsubj,given
10053,Category 2: Average Performer,given,give,VERB,VBN,ROOT,given
10053,Category 2: Average Performer,mediocre,mediocre,ADJ,JJ,amod,performance
10053,Category 2: Average Performer,performance,performance,NOUN,NN,dobj,given
10053,Category 2: Average Performer,performance,performance,NOUN,NN,nsubj,met
10053,Category 2: Average Performer,met,meet,VERB,VBN,ROOT,met
10053,Category 2: Average Performer,satisfaction,satisfaction,NOUN,NN,dobj,met
10053,Category 2: Average Performer,goals,goal,NOUN,NNS,pobj,in
10053,Category 2: Average Performer,given,give,VERB,VBN,relcl,goals
10053,Category 2: Average Performer,predict,predict,VERB,VB,ROOT,predict
10053,Category 2: Average Performer,exceeding,exceed,VERB,VBG,ccomp,predict
10053,Category 2: Average Performer,goals,goal,NOUN,NNS,dobj,exceeding
10053,Category 2: Average Performer,near,near,ADJ,JJ,amod,future
10053,Category 2: Average Performer,future,future,NOUN,NN,pobj,in
10053,Category 2: Average Performer,believe,believe,VERB,VBP,ROOT,believe
10053,Category 2: Average Performer,potential,potential,NOUN,NN,nsubj,is
10053,Category 2: Average Performer,low,low,ADJ,JJ,acomp,is
10053,Category 2: Average Performer,point,point,NOUN,NN,pobj,at
10053,Category 2: Average Performer,exceeding,exceed,VERB,VBG,acl,point
10053,Category 2: Average Performer,goals,goal,NOUN,NNS,dobj,exceeding
10053,Category 2: Average Performer,provided,provide,VERB,VBN,acl,goals
10052,Category 2: Average Performer,Harvey,harvey,PROPN,NNP,nsubj,shown
10052,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
10052,Category 2: Average Performer,mid,mid,ADJ,JJ,amod,dedication
10052,Category 2: Average Performer,level,level,NOUN,NN,compound,dedication
10052,Category 2: Average Performer,dedication,dedication,NOUN,NN,dobj,shown
10052,Category 2: Average Performer,job,job,NOUN,NN,pobj,to
10052,Category 2: Average Performer,lacks,lack,VERB,VBZ,conj,shown
10052,Category 2: Average Performer,ability,ability,NOUN,NN,dobj,lacks
10052,Category 2: Average Performer,forward,forward,ADV,RB,advmod,move
10052,Category 2: Average Performer,meet,meet,VERB,VBP,ROOT,meet
10052,Category 2: Average Performer,demands,demand,NOUN,NNS,dobj,meet
10052,Category 2: Average Performer,job,job,NOUN,NN,pobj,of
10052,Category 2: Average Performer,Showing,show,VERB,VBG,advcl,improve
10052,Category 2: Average Performer,dedication,dedication,NOUN,NN,dobj,Showing
10052,Category 2: Average Performer,team,team,NOUN,NN,pobj,to
10052,Category 2: Average Performer,company,company,NOUN,NN,nsubj,improve
10052,Category 2: Average Performer,job,job,NOUN,NN,conj,company
10052,Category 2: Average Performer,greatly,greatly,ADV,RB,advmod,improve
10052,Category 2: Average Performer,improve,improve,VERB,VB,ROOT,improve
10052,Category 2: Average Performer,rating,rating,NOUN,NN,dobj,improve
10052,Category 2: Average Performer,stands,stand,VERB,VBZ,advcl,exhibiting
10052,Category 2: Average Performer,exhibiting,exhibit,VERB,VBG,ROOT,exhibiting
10052,Category 2: Average Performer,qualities,quality,NOUN,NNS,dobj,exhibiting
10052,Category 2: Average Performer,prefer,prefer,VERB,VBP,relcl,qualities
10052,Category 2: Average Performer,employees,employee,NOUN,NNS,pobj,in
10051,Category 2: Average Performer,Shannon,shannon,PROPN,NNP,compound,Harvey
10051,Category 2: Average Performer,Harvey,harvey,PROPN,NNP,nsubj,shown
10051,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
10051,Category 2: Average Performer,finish,finish,VERB,VB,ccomp,shown
10051,Category 2: Average Performer,task,task,NOUN,NN,dobj,finish
10051,Category 2: Average Performer,good,good,ADJ,JJ,amod,result
10051,Category 2: Average Performer,end,end,NOUN,NN,compound,result
10051,Category 2: Average Performer,result,result,NOUN,NN,pobj,with
10051,Category 2: Average Performer,work,work,NOUN,NN,nsubj,been
10051,Category 2: Average Performer,regularly,regularly,ADV,RB,advmod,consistent
10051,Category 2: Average Performer,consistent,consistent,ADJ,JJ,acomp,been
10051,Category 2: Average Performer,commendable,commendable,ADJ,JJ,amod,level
10051,Category 2: Average Performer,level,level,NOUN,NN,pobj,of
10051,Category 2: Average Performer,looking,look,VERB,VBG,ROOT,looking
10051,Category 2: Average Performer,nurture,nurture,VERB,VB,xcomp,looking
10051,Category 2: Average Performer,talent,talent,NOUN,NN,ROOT,talent
10051,Category 2: Average Performer,lacks,lack,VERB,VBZ,relcl,talent
10051,Category 2: Average Performer,makes,make,VERB,VBZ,relcl,talent
10051,Category 2: Average Performer,hard,hard,ADJ,JJ,amod,work
10051,Category 2: Average Performer,work,work,NOUN,NN,pobj,in
10008,Category 2: Average Performer,Harvey,harvey,PROPN,NNP,compound,Watts
10008,Category 2: Average Performer,Watts,watts,PROPN,NNP,nsubj,is
10008,Category 2: Average Performer,regular,regular,ADJ,JJ,amod,worker
10008,Category 2: Average Performer,worker,worker,NOUN,NN,attr,is
10008,Category 2: Average Performer,completion,completion,NOUN,NN,compound,rate
10008,Category 2: Average Performer,rate,rate,NOUN,NN,nsubj,been
10008,Category 2: Average Performer,average,average,ADJ,JJ,acomp,been
10008,Category 2: Average Performer,seen,see,VERB,VBN,ROOT,seen
10008,Category 2: Average Performer,talent,talent,NOUN,NN,dobj,seen
10008,Category 2: Average Performer,time,time,NOUN,NN,pobj,at
10008,Category 2: Average Performer,continue,continue,VERB,VB,conj,seen
10008,Category 2: Average Performer,guide,guide,VERB,VB,xcomp,continue
10008,Category 2: Average Performer,times,time,NOUN,NNS,pobj,At
10008,Category 2: Average Performer,flashes,flash,NOUN,NNS,dobj,see
10008,Category 2: Average Performer,greatness,greatness,NOUN,NN,pobj,of
10008,Category 2: Average Performer,continue,continue,VERB,VB,conj,see
10008,Category 2: Average Performer,help,help,VERB,VB,xcomp,continue
10008,Category 2: Average Performer,way,way,NOUN,NN,pobj,on
10006,Category 2: Average Performer,Harvey,harvey,NOUN,NN,nsubj,manage
10006,Category 2: Average Performer,manage,manage,VERB,VB,ROOT,manage
10006,Category 2: Average Performer,tasks,task,NOUN,NNS,dobj,manage
10006,Category 2: Average Performer,average,average,ADJ,JJ,amod,complexity
10006,Category 2: Average Performer,complexity,complexity,NOUN,NN,pobj,of
10006,Category 2: Average Performer,bigger,big,ADJ,JJR,amod,picture
10006,Category 2: Average Performer,picture,picture,NOUN,NN,dobj,see
10006,Category 2: Average Performer,relates,relate,VERB,VBZ,pcomp,on
10006,Category 2: Average Performer,company,company,NOUN,NN,poss,aims
10006,Category 2: Average Performer,aims,aim,NOUN,NNS,pobj,to
10006,Category 2: Average Performer,Dependable,dependable,ADJ,JJ,amod,worker
10006,Category 2: Average Performer,worker,worker,NOUN,NN,ROOT,worker
10006,Category 2: Average Performer,average,average,ADJ,JJ,amod,output
10006,Category 2: Average Performer,output,output,NOUN,NN,pobj,of
10006,Category 2: Average Performer,unlikely,unlikely,ADJ,JJ,ROOT,unlikely
10006,Category 2: Average Performer,meet,meet,VERB,VB,xcomp,unlikely
10006,Category 2: Average Performer,management,management,NOUN,NN,compound,eligibility
10006,Category 2: Average Performer,eligibility,eligibility,NOUN,NN,dobj,meet
10006,Category 2: Average Performer,future,future,NOUN,NN,pobj,in
10006,Category 2: Average Performer,Nonetheless,nonetheless,ADV,RB,advmod,good
10006,Category 2: Average Performer,good,good,ADJ,JJ,ROOT,good
10006,Category 2: Average Performer,team,team,NOUN,NN,pobj,on
10132,Category 2: Average Performer,Teagan,teagan,PROPN,NNP,compound,Pate
10132,Category 2: Average Performer,Pate,pate,PROPN,NNP,nsubj,meet
10132,Category 2: Average Performer,meet,meet,VERB,VB,ROOT,meet
10132,Category 2: Average Performer,requirements,requirement,NOUN,NNS,dobj,meet
10132,Category 2: Average Performer,performance,performance,NOUN,NN,pobj,for
10132,Category 2: Average Performer,meet,meet,VERB,VB,ROOT,meet
10132,Category 2: Average Performer,expectations,expectation,NOUN,NNS,dobj,meet
10132,Category 2: Average Performer,needed,need,VERB,VBN,pcomp,of
10132,Category 2: Average Performer,satisfied,satisfied,ADJ,JJ,acomp,are
10132,Category 2: Average Performer,results,result,NOUN,NNS,pobj,with
10132,Category 2: Average Performer,little,little,ADJ,JJ,amod,potential
10132,Category 2: Average Performer,potential,potential,NOUN,NN,attr,is
10132,Category 2: Average Performer,Teagan,teagan,PROPN,NNP,nsubj,ascend
10132,Category 2: Average Performer,ascend,ascend,VERB,VB,advcl,potential
10132,Category 2: Average Performer,average,average,ADJ,JJ,amod,from
10132,Category 2: Average Performer,performance,performance,NOUN,NN,pobj,in
156,Category 2: Average Performer,Amy,amy,PROPN,NNP,compound,John
156,Category 2: Average Performer,John,john,PROPN,NNP,nsubj,succeeds
156,Category 2: Average Performer,succeeds,succeed,VERB,VBZ,ROOT,succeeds
156,Category 2: Average Performer,fulfilling,fulfil,VERB,VBG,amod,tasks
156,Category 2: Average Performer,basic,basic,ADJ,JJ,amod,tasks
156,Category 2: Average Performer,work,work,NOUN,NN,compound,tasks
156,Category 2: Average Performer,tasks,task,NOUN,NNS,pobj,at
156,Category 2: Average Performer,Meets,meet,VERB,VBZ,ROOT,Meets
156,Category 2: Average Performer,minimum,minimum,ADJ,JJ,amod,standard
156,Category 2: Average Performer,standard,standard,NOUN,NN,dobj,Meets
156,Category 2: Average Performer,normally,normally,ADV,RB,advmod,show
156,Category 2: Average Performer,potential,potential,NOUN,NN,dobj,show
156,Category 2: Average Performer,growth,growth,NOUN,NN,pobj,for
156,Category 2: Average Performer,completes,complete,VERB,VBZ,ROOT,completes
156,Category 2: Average Performer,tasks,task,NOUN,NNS,dobj,completes
156,Category 2: Average Performer,assigned,assign,VERB,VBN,acl,tasks
156,Category 2: Average Performer,potential,potential,NOUN,NN,dobj,show
156,Category 2: Average Performer,exceeding,exceed,VERB,VBG,pcomp,for
156,Category 2: Average Performer,expectations,expectation,NOUN,NNS,dobj,exceeding
156,Category 2: Average Performer,time,time,NOUN,NN,pobj,at
98,Category 2: Average Performer,Amy,amy,PROPN,NNP,npadvmod,has
98,Category 2: Average Performer,definite,definite,ADJ,JJ,amod,room
98,Category 2: Average Performer,room,room,NOUN,NN,dobj,has
98,Category 2: Average Performer,improve,improve,VERB,VB,relcl,room
98,Category 2: Average Performer,completing,complete,VERB,VBG,advcl,tends
98,Category 2: Average Performer,work,work,NOUN,NN,pobj,of
98,Category 2: Average Performer,tends,tend,VERB,VBZ,ROOT,tends
98,Category 2: Average Performer,exactly,exactly,ADV,RB,advmod,what
98,Category 2: Average Performer,asked,ask,VERB,VBN,ccomp,do
98,Category 2: Average Performer,shown,show,VERB,VBN,ROOT,shown
98,Category 2: Average Performer,interest,interest,NOUN,NN,dobj,shown
98,Category 2: Average Performer,bare,bare,ADJ,JJ,amod,minimum
98,Category 2: Average Performer,minimum,minimum,NOUN,NN,dobj,doing
98,Category 2: Average Performer,Overall,overall,ADV,RB,advmod,say
98,Category 2: Average Performer,performance,performance,NOUN,NN,nsubj,is
98,Category 2: Average Performer,merely,merely,ADV,RB,advmod,passable
98,Category 2: Average Performer,passable,passable,ADJ,JJ,acomp,is
98,Category 2: Average Performer,know,know,VERB,VB,conj,say
